customer_unique_id,customer_geo_city,customer_geo_state,customer_geo_lat,customer_geo_lng,date_first_order,year_first_order,month_first_order,total_orders_first_6_months,total_paid_first_6_months,order_count_unavailable,avg_payment_processing_time,avg_seller_processing_time,avg_transit_time,avg_lead_time,avg_item_count_per_order,avg_product_count_per_order,orders_shipped_late,avg_quantity_by_product,average_price_per_unit,avg_freight_cost_per_order,ordered_from_top_10_prod_category_bol,ordered_from_seller_perfect_avg_review_bol,avg_survey_lag,avg_review_lag,avg_review_score,order_count_boleto_voucher,order_count_card,avg_installments
05c0c68fbdf283e56b37df9f2d20245c,15910,SP,-21.2585162321344,-48.5039741831416,2018-02-01 17:39:01,2018,2,1,56.85,0,00:14:21,1 day 06:03:10,6 days 15:29:42,7 days 21:32:52,1.00000000000000000000,1.00000000000000000000,1,1.00000000000000000000,45,11.85,1,0,08:48:07,1 day 05:05:08,5.0000000000000000,1,1,2.0000000000000000
06c561c88ff6b8813508f972f71829d2,28735,RJ,-22.1084185585954,-41.476265499209,2017-02-08 15:49:24,2017,2,1,362.96,0,01:05:55,20:08:18,4 days 04:56:37,5 days 01:04:55,1.00000000000000000000,1.00000000000000000000,1,1.00000000000000000000,349.9,13.06,0,0,1 day 07:05:41,3 days 20:36:40,4.0000000000000000,1,1,2.0000000000000000
072a543c663f0b54b41af8b074162d62,2460,SP,-23.492357265359,-46.6353358663646,2018-08-16 10:46:39,2018,8,1,207.21,0,00:09:17,6 days 03:35:21,22:11:22,7 days 01:46:43,3.0000000000000000,1.00000000000000000000,1,3.0000000000000000,59.9,9.17,1,0,11:26:38,1 day 04:22:57,5.0000000000000000,4,1,6.0000000000000000
07ca0d4c9fbf2c34295f350fc37cc1f0,15801,SP,-21.1372038112182,-48.9892280259626,2018-06-05 19:04:57,2018,6,1,113.21,0,23:50:19,5 days 16:50:03,7 days 08:12:49,13 days 01:02:52,1.00000000000000000000,1.00000000000000000000,1,1.00000000000000000000,90,23.21,1,0,03:52:11,1 day 04:31:29,1.00000000000000000000,1,1,2.0000000000000000
07da55ca1be33c14e4f02f24a3f6de6e,1306,SP,-23.5540777790698,-46.6501887141209,2017-11-09 12:49:59,2017,11,1,56.6,0,1 day 21:16:19,8 days 07:26:48,4 days 18:18:57,13 days 01:45:45,1.00000000000000000000,1.00000000000000000000,1,1.00000000000000000000,40,16.6,1,0,09:24:16,1 day 03:21:36,5.0000000000000000,1,1,2.0000000000000000
08114c58968d782002f7cbb2d4cdf823,13825,SP,-22.6409692586507,-47.0510784385829,2017-01-28 13:24:20,2017,1,1,53.5,0,01:07:18,2 days 19:21:02,9 days 02:18:25,11 days 21:39:27,1.00000000000000000000,1.00000000000000000000,1,1.00000000000000000000,35.5,18,1,0,12:56:13,1 day 11:55:56,5.0000000000000000,1,1,5.0000000000000000
08757efd409ffae44fa531f49b144b2c,8450,SP,-23.5468505897916,-46.3888785334411,2018-04-28 01:48:54,2018,4,1,97.19,0,00:22:20,2 days 13:35:06,8 days 23:45:45,11 days 13:20:51,1.00000000000000000000,1.00000000000000000000,1,1.00000000000000000000,86.9,10.29,0,0,08:50:15,2 days 16:41:06,5.0000000000000000,1,1,2.0000000000000000
08e5b38d7948d37fbb2a59fc5e175ab1,58043,PB,-7.122754561198,-34.8358900022217,2018-03-03 02:21:56,2018,3,4,1056.33,0,1 day 13:56:40.5,2 days 31:27:25.25,23 days 19:54:38.25,26 days 27:22:03.5,1.00000000000000000000,1.00000000000000000000,4,1.00000000000000000000,216.6975,47.385,1,0,02:50:37,2 days 14:38:02.25,4.0000000000000000,2,2,2.0000000000000000
08e5b38d7948d37fbb2a59fc5e175ab1,58043,PB,-7.122754561198,-34.8358900022217,2018-03-03 02:21:56,2018,3,4,1056.33,0,1 day 13:56:40.5,2 days 31:27:25.25,23 days 19:54:38.25,26 days 27:22:03.5,1.00000000000000000000,1.00000000000000000000,4,1.00000000000000000000,216.6975,47.385,1,0,02:50:37,2 days 14:38:02.25,4.0000000000000000,2,2,2.0000000000000000
08e5b38d7948d37fbb2a59fc5e175ab1,58043,PB,-7.122754561198,-34.8358900022217,2018-03-03 02:21:56,2018,3,4,1056.33,0,1 day 13:56:40.5,2 days 31:27:25.25,23 days 19:54:38.25,26 days 27:22:03.5,1.00000000000000000000,1.00000000000000000000,4,1.00000000000000000000,216.6975,47.385,1,0,02:50:37,2 days 14:38:02.25,4.0000000000000000,2,2,2.0000000000000000
08e5b38d7948d37fbb2a59fc5e175ab1,58043,PB,-7.122754561198,-34.8358900022217,2018-03-03 02:21:56,2018,3,4,1056.33,0,1 day 13:56:40.5,2 days 31:27:25.25,23 days 19:54:38.25,26 days 27:22:03.5,1.00000000000000000000,1.00000000000000000000,4,1.00000000000000000000,216.6975,47.385,1,0,02:50:37,2 days 14:38:02.25,4.0000000000000000,2,2,2.0000000000000000
08f41d7a0e37794d8852fc796141e2e6,39740,MG,-18.7802088514959,-42.9432369874405,2017-10-28 19:41:01,2017,10,1,77.57,0,00:14:07,4 days 03:56:38,12 days 19:04:29,16 days 23:01:07,1.00000000000000000000,1.00000000000000000000,1,1.00000000000000000000,59.9,17.67,0,0,05:17:52,1 day 18:40:05,5.0000000000000000,1,1,2.0000000000000000
0aa1ab39ff2b837c05d7c9ff85b6d983,11702,SP,-24.0135972846609,-46.4257496257662,2018-01-05 10:44:19,2018,1,2,211.2,0,1 day 22:16:03,11 days 09:55:43.5,7 days 22:07:04,19 days 08:02:47.5,1.5000000000000000,1.5000000000000000,2,1.00000000000000000000,52.8,26.4,1,0,05:27:13.5,2 days 07:36:35.5,5.0000000000000000,1,2,6.5000000000000000
0aa1ab39ff2b837c05d7c9ff85b6d983,11702,SP,-24.0135972846609,-46.4257496257662,2018-01-05 10:44:19,2018,1,2,211.2,0,1 day 22:16:03,11 days 09:55:43.5,7 days 22:07:04,19 days 08:02:47.5,1.5000000000000000,1.5000000000000000,2,1.00000000000000000000,52.8,26.4,1,0,05:27:13.5,2 days 07:36:35.5,5.0000000000000000,1,2,6.5000000000000000
0ac10a57d07e3d38b11f66283c44672b,79103,MS,-20.4456550552254,-54.6756661881816,2017-06-02 10:53:32,2017,6,2,209.66,0,00:16:50.5,3 days 16:19:56,13 days 01:13:44.5,16 days 17:33:40.5,1.00000000000000000000,1.00000000000000000000,2,1.00000000000000000000,89.945,14.885,0,0,07:47:48.333333,6 days 12:52:07.5,5.0000000000000000,2,2,3.0000000000000000
0ac10a57d07e3d38b11f66283c44672b,79103,MS,-20.4456550552254,-54.6756661881816,2017-06-02 10:53:32,2017,6,2,209.66,0,00:16:50.5,3 days 16:19:56,13 days 01:13:44.5,16 days 17:33:40.5,1.00000000000000000000,1.00000000000000000000,2,1.00000000000000000000,89.945,14.885,0,0,07:47:48.333333,6 days 12:52:07.5,5.0000000000000000,2,2,3.0000000000000000
0c2361f803a38f997296b5957edfd57e,4112,SP,-23.5879476072768,-46.6297143213977,2017-12-26 22:25:19,2017,12,1,176.78,0,00:12:08,17:40:49,1 day 20:50:16,2 days 14:31:05,1.00000000000000000000,1.00000000000000000000,1,1.00000000000000000000,159.9,16.88,0,0,11:03:36,10 days 01:53:39,5.0000000000000000,1,1,4.0000000000000000
0c25f212bf983792b82adf65645918f4,45208,BA,-13.8676285967486,-40.0687778397777,2017-01-25 06:31:50,2017,1,1,160.42,0,00:10:08,04:15:27,9 days 03:11:41,9 days 07:27:08,1.00000000000000000000,1.00000000000000000000,1,1.00000000000000000000,139,21.42,0,0,10:01:02,4 days 02:20:54,4.0000000000000000,1,1,4.0000000000000000
0c303bd1eccb3d9bcda642c900a8e336,36408,MG,-20.6527382296205,-43.7952819452293,2018-08-16 23:08:45,2018,8,1,182.46,0,09:26:24,16:28:15,5 days 00:05:59,5 days 16:34:14,2.0000000000000000,1.00000000000000000000,1,2.0000000000000000,49.9,41.33,0,0,08:17:01,3 days 23:39:13,4.0000000000000000,1,1,2.0000000000000000
0cd33e5cc45d8be1415bf478ead300f5,11440,SP,-23.9809191756881,-46.2382095380287,2017-08-10 16:07:21,2017,8,1,258.06,0,00:17:56,4 days 04:52:38,4 days 17:17:44,8 days 22:10:22,3.0000000000000000,1.00000000000000000000,1,3.0000000000000000,74,12.02,1,0,09:42:17,1 day 11:28:43,5.0000000000000000,3,1,4.0000000000000000
0ec0d6094a230cb846113d32ddfd1c3c,6653,SP,-23.5477863127265,-46.9346861693757,2017-08-31 16:38:29,2017,8,1,46,0,00:11:39,5 days 05:04:14,5 days 20:45:26,11 days 01:49:40,1.00000000000000000000,1.00000000000000000000,1,1.00000000000000000000,31.9,14.1,1,0,05:31:51,1 day 16:53:38,5.0000000000000000,1,1,2.0000000000000000
0ec154c53e3d538d19d2e0c8d445e36d,31995,MG,-19.8369110846557,-43.8899348870391,2018-06-28 18:18:26,2018,6,1,95.45,0,00:13:51,20:22:34,4 days 07:24:10,5 days 03:46:44,1.00000000000000000000,1.00000000000000000000,1,1.00000000000000000000,67.99,27.46,1,0,01:54:50,15 days 20:59:59,5.0000000000000000,1,1,2.0000000000000000
0fc5023c65d3672e20ff4e44610b27a1,81670,PR,-25.4964791175109,-49.2552863756034,2018-01-12 20:53:30,2018,1,1,247.76,0,00:15:49,2 days 21:12:45,3 days 02:15:32,5 days 23:28:17,1.00000000000000000000,1.00000000000000000000,1,1.00000000000000000000,229.9,17.86,1,0,03:38:13,4 days 04:55:06,5.0000000000000000,1,1,2.0000000000000000
101e0b7303b708b2499c34ae43e3793b,95555,RS,-29.7474783258612,-50.0148915627207,2018-01-22 21:18:23,2018,1,1,59.01,0,00:16:35,20:00:24,8 days 08:27:01,9 days 04:27:25,1.00000000000000000000,1.00000000000000000000,1,1.00000000000000000000,42.9,16.11,1,0,-01:45:48,22:18:45,5.0000000000000000,3,1,7.0000000000000000
103872c9789ad09742c6f03c1498b433,59150,RN,-5.88385222175261,-35.2098952140662,2018-07-19 16:23:55,2018,7,1,242.77,0,1 day 00:00:28,19 days 00:53:05,8 days 07:54:21,27 days 08:47:26,1.00000000000000000000,1.00000000000000000000,1,1.00000000000000000000,169.99,72.78,0,0,-01:11:21,1 day 05:32:59,1.00000000000000000000,1,1,11.0000000000000000
10f102fa80d703fe380d0ab8a53ba482,45820,BA,-16.3766901285431,-39.5873457980893,2017-08-27 14:45:16,2017,8,1,208.89,0,00:10:00,3 days 06:40:12,13 days 20:48:40,17 days 03:28:52,1.00000000000000000000,1.00000000000000000000,1,1.00000000000000000000,189.99,18.9,0,0,05:45:52,4 days 23:27:05,4.0000000000000000,1,1,3.0000000000000000
10f2fcb30bfc4c3214e38dc4d55cc7ac,91520,RS,-30.0751959919499,-51.1621012672688,2017-11-30 21:06:06,2017,11,1,67.5,0,12:24:45,21:38:25,19 days 23:53:28,20 days 21:31:53,1.00000000000000000000,1.00000000000000000000,1,1.00000000000000000000,49.9,17.6,0,0,05:22:01,1 day 02:49:47,4.0000000000000000,1,1,2.0000000000000000
11e6820156ff11c093e8b9a8a53de472,5778,SP,-23.6413293943967,-46.7525177710197,2017-04-26 14:37:18,2017,4,1,59.33,0,00:08:07,2 days 00:26:24,5 days 00:56:27,7 days 01:22:51,1.00000000000000000000,1.00000000000000000000,1,1.00000000000000000000,49.99,9.34,1,0,07:59:51,1 day 22:26:41,5.0000000000000000,2,1,3.0000000000000000
11f78d8517618f460d3a1179f42b6f9f,2957,SP,-23.46889240161,-46.7237590721623,2017-10-13 12:58:35,2017,10,1,50.01,0,00:10:48,06:35:17,9 days 16:38:37,9 days 23:13:54,1.00000000000000000000,1.00000000000000000000,1,1.00000000000000000000,34.9,15.11,1,0,11:47:31,1 day 06:21:25,5.0000000000000000,1,1,2.0000000000000000
125740359669fa63858476105a5d523d,78850,MT,-15.5394676959131,-54.3037278366848,2017-03-08 16:06:00,2017,3,2,584.56,0,05:55:49,29:53:35.5,21 days 25:16:59,22 days 31:10:34.5,1.5000000000000000,1.00000000000000000000,2,3.0000000000000000,149.9,48.425,0,0,12:56:56.5,1 day 07:52:41,5.0000000000000000,1,1,1.00000000000000000000
125740359669fa63858476105a5d523d,78850,MT,-15.5394676959131,-54.3037278366848,2017-03-08 16:06:00,2017,3,2,584.56,0,05:55:49,29:53:35.5,21 days 25:16:59,22 days 31:10:34.5,1.5000000000000000,1.00000000000000000000,2,3.0000000000000000,149.9,48.425,0,0,12:56:56.5,1 day 07:52:41,5.0000000000000000,1,1,1.00000000000000000000
1291474366a550ebc251d9187e763d62,12239,SP,-23.2734704417786,-45.8932502566566,2017-03-11 18:39:33,2017,3,2,156.85,0,00:04:30,3 days 09:37:50,7 days 10:02:04,10 days 19:39:54,1.00000000000000000000,1.00000000000000000000,2,1.00000000000000000000,67.925,10.5,1,0,11:59:43,3 days 17:56:40,4.0000000000000000,1,1,2.0000000000000000
1291474366a550ebc251d9187e763d62,12213,SP,-23.04757219,-45.9034895,2017-03-11 18:39:33,2017,3,2,156.85,0,00:04:30,3 days 09:37:50,7 days 10:02:04,10 days 19:39:54,1.00000000000000000000,1.00000000000000000000,2,1.00000000000000000000,67.925,10.5,1,0,11:59:43,3 days 17:56:40,4.0000000000000000,1,1,2.0000000000000000
12c175df95d08f20daa163c5173167e9,4276,SP,-23.6003012339719,-46.6151041676381,2018-08-02 18:11:50,2018,8,1,91.82,0,00:13:45,1 day 01:49:10,20:53:47,1 day 22:42:57,2.0000000000000000,1.00000000000000000000,1,2.0000000000000000,36.9,9.01,1,0,07:05:13,1 day 21:22:25,5.0000000000000000,1,1,2.0000000000000000
13b8b68267d513acad9147fcbe1b0e5a,87915,PR,-23.1195146058382,-53.1161863939757,2017-08-18 13:53:01,2017,8,1,291.21,0,00:17:13,4 days 07:48:23,2 days 22:33:57,7 days 06:22:20,2.0000000000000000,2.0000000000000000,1,1.00000000000000000000,128.945,33.32,1,0,03:44:39,3 days 14:39:33,2.0000000000000000,1,1,9.0000000000000000
14cf4da5ab973f14aca6952fa444d7c8,13485,SP,-22.5381803733939,-47.385226137692,2017-10-22 17:34:54,2017,10,1,162.05,0,2 days 17:53:28,4 days 03:05:23,20:47:36,4 days 23:52:59,1.00000000000000000000,1.00000000000000000000,1,1.00000000000000000000,149.8,12.25,1,0,06:32:07,1 day 02:39:55,5.0000000000000000,1,1,7.0000000000000000
151df37be743c72ef08c3934db54d338,38411,MG,-18.9391056494604,-48.2538086559813,2018-05-15 10:08:10,2018,5,1,116.9,0,00:47:05,1 day 02:24:50,19 days 21:40:17,21 days 00:05:07,1.00000000000000000000,1.00000000000000000000,1,1.00000000000000000000,116.9,0,1,0,13:46:43,1 day 03:33:37,5.0000000000000000,1,1,2.0000000000000000
15a38a0c1bf789e06ec42d24e485e794,9912,SP,-23.6893088286753,-46.6125217746054,2017-07-26 19:49:35,2017,7,2,231.88,0,07:07:50,2 days 15:44:31,6 days 20:57:55.5,9 days 12:42:26.5,1.5000000000000000,1.00000000000000000000,2,1.5000000000000000,61.9,16.85,0,0,05:51:56.5,2 days 14:16:59.5,4.0000000000000000,1,1,1.00000000000000000000
15a38a0c1bf789e06ec42d24e485e794,9912,SP,-23.6893088286753,-46.6125217746054,2017-07-26 19:49:35,2017,7,2,231.88,0,07:07:50,2 days 15:44:31,6 days 20:57:55.5,9 days 12:42:26.5,1.5000000000000000,1.00000000000000000000,2,1.5000000000000000,61.9,16.85,0,0,05:51:56.5,2 days 14:16:59.5,4.0000000000000000,1,1,1.00000000000000000000
15a38a0c1bf789e06ec42d24e485e794,9912,SP,-23.6893088286753,-46.6125217746054,2017-07-26 19:49:35,2017,7,2,231.88,0,07:07:50,2 days 15:44:31,6 days 20:57:55.5,9 days 12:42:26.5,1.5000000000000000,1.00000000000000000000,2,1.5000000000000000,61.9,16.85,1,0,05:51:56.5,2 days 14:16:59.5,4.0000000000000000,1,1,1.00000000000000000000
15a38a0c1bf789e06ec42d24e485e794,9912,SP,-23.6893088286753,-46.6125217746054,2017-07-26 19:49:35,2017,7,2,231.88,0,07:07:50,2 days 15:44:31,6 days 20:57:55.5,9 days 12:42:26.5,1.5000000000000000,1.00000000000000000000,2,1.5000000000000000,61.9,16.85,1,0,05:51:56.5,2 days 14:16:59.5,4.0000000000000000,1,1,1.00000000000000000000
17f5f0bf8f88906f32ce44c5f564cb49,5203,SP,-23.4080787200136,-46.7485604942964,2017-02-18 15:02:01,2017,2,1,51.73,0,00:13:16,1 day 20:58:26,18 days 01:38:50,19 days 22:37:16,1.00000000000000000000,1.00000000000000000000,1,1.00000000000000000000,39.99,11.74,1,0,10:20:43,1 day 10:46:32,5.0000000000000000,1,1,2.0000000000000000
1924d194ed54e34435791cd233c5db29,4286,SP,-23.61632780322,-46.6050868061342,2017-09-14 15:46:39,2017,9,1,41.14,0,00:08:38,1 day 03:27:00,3 days 23:05:57,5 days 02:32:57,1.00000000000000000000,1.00000000000000000000,1,1.00000000000000000000,31.8,9.34,1,0,05:40:24,1 day 03:32:17,5.0000000000000000,1,1,2.0000000000000000
1a74d9e5d5382168097ec7008b5ce470,2977,SP,-23.4742866180968,-46.7128950087426,2017-05-16 09:31:14,2017,5,1,102.03,0,00:11:00,06:30:55,9 days 20:50:09,10 days 03:21:04,1.00000000000000000000,1.00000000000000000000,1,1.00000000000000000000,89.9,12.13,1,0,11:07:42,2 days 22:22:09,5.0000000000000000,1,1,2.0000000000000000
1af07d283f70a0deb43449ce5f1b367c,20540,RJ,-22.9256725484447,-43.2449075595246,2017-08-02 10:38:14,2017,8,1,61.11,0,2 days 09:25:13,8 days 04:13:46,20 days 05:27:57,28 days 09:41:43,1.00000000000000000000,1.00000000000000000000,1,1.00000000000000000000,45,16.11,1,0,-20:19:57,1 day 13:12:55,2.0000000000000000,1,1,2.0000000000000000
1bcddf0de06b8a76191f0f7d1cfa35ed,25955,RJ,-22.4214067102757,-42.9653391034155,2017-09-07 20:55:17,2017,9,1,32.01,0,00:14:55,17:37:09,9 days 02:16:44,9 days 19:53:53,1.00000000000000000000,1.00000000000000000000,1,1.00000000000000000000,15.9,16.11,0,0,07:10:50,1 day 04:05:59,4.0000000000000000,1,1,2.0000000000000000
1ca5d77598d8df8a19d74f06fe3ccea0,17522,SP,-22.2499821479312,-49.9312521407179,2018-04-01 20:44:55,2018,4,1,337.83,0,00:10:44,1 day 23:02:15,4 days 00:29:21,5 days 23:31:36,1.00000000000000000000,1.00000000000000000000,1,1.00000000000000000000,295,42.83,1,0,03:43:29,1 day 04:04:17,5.0000000000000000,1,1,2.0000000000000000
1cf7a1044c38ac2e336ba8be525528c9,84045,PR,-25.125680337524,-50.1601647344436,2017-11-24 19:40:07,2017,11,1,75.16,0,02:59:16,3 days 04:23:39,24 days 18:44:15,27 days 23:07:54,1.00000000000000000000,1.00000000000000000000,1,1.00000000000000000000,59.99,15.17,1,0,-2 days -18:48:01,146 days 01:11:25,5.0000000000000000,1,1,4.0000000000000000
1e7f48be9fc106bd283fe57cf3952cc1,39915,MG,-15.6838083263788,-40.7402844645512,2017-12-26 14:24:13,2017,12,1,116.24,0,23:54:20,2 days 02:40:54,14 days 00:28:14,16 days 03:09:08,1.00000000000000000000,1.00000000000000000000,1,1.00000000000000000000,89.99,26.25,0,0,06:26:39,1 day 02:53:36,5.0000000000000000,1,1,2.0000000000000000
1e962724461d2c0db4644277169082e3,1419,SP,-23.5575640680073,-46.6628698333429,2017-11-06 12:38:43,2017,11,1,52.68,0,00:52:39,3 days 05:33:18,1 day 02:50:18,4 days 08:23:36,1.00000000000000000000,1.00000000000000000000,1,1.00000000000000000000,44.9,7.78,1,0,02:57:41,2 days 01:58:41,5.0000000000000000,1,1,2.0000000000000000
1ebd0576563f72dc090bbfb7c4068f45,70772,DF,-15.742332,-47.893527,2018-04-26 14:39:46,2018,4,1,101.72,0,17:32:31,5 days 23:54:14,1 day 05:42:54,7 days 05:37:08,1.00000000000000000000,1.00000000000000000000,1,1.00000000000000000000,90,11.72,1,0,03:43:06,1 day 05:01:30,4.0000000000000000,1,1,8.0000000000000000
1eeab563ee7a786bff818839874fba3f,18760,SP,-23.035897542156,-49.1548239882939,2018-01-29 19:37:34,2018,1,1,415.78,0,00:16:12,1 day 18:45:32,15 days 08:32:01,17 days 03:17:33,1.00000000000000000000,1.00000000000000000000,1,1.00000000000000000000,386.75,29.03,0,0,01:04:53,4 days 23:20:55,4.0000000000000000,1,1,7.0000000000000000
1f4a3983dbe5e967482c2f5569f962e0,36844,MG,-20.9050498635565,-42.0275312680851,2017-12-27 13:48:41,2017,12,1,32,0,00:08:48,1 day 08:27:25,27 days 17:16:36,29 days 01:44:01,1.00000000000000000000,1.00000000000000000000,1,1.00000000000000000000,16.9,15.1,1,0,08:27:18,4 days 00:37:58,1.00000000000000000000,1,1,2.0000000000000000
22920f09c4767962dab3d220ef660498,2435,SP,-23.4774615123493,-46.6456058330544,2017-07-18 08:53:09,2017,7,1,88.32,0,00:09:47,1 day 12:06:27,1 day 18:43:58,3 days 06:50:25,1.00000000000000000000,1.00000000000000000000,1,1.00000000000000000000,79.9,8.42,0,0,08:16:26,5 days 04:30:54,5.0000000000000000,1,1,2.0000000000000000
22dbae7e4d884fa06a81186305fbef4e,88215,SC,-27.143545124133,-48.5055152061431,2018-02-22 13:19:57,2018,2,1,76.18,0,00:40:49,09:37:03,13 days 23:39:28,14 days 09:16:31,1.00000000000000000000,1.00000000000000000000,1,1.00000000000000000000,60,16.18,0,0,01:23:32,2 days 00:03:17,5.0000000000000000,1,1,3.0000000000000000
23514d2198beeaa0c6cae93f7bcece4f,37460,MG,-22.3804677309367,-44.9712640560168,2018-01-23 12:13:10,2018,1,1,241.93,0,06:03:24,1 day 09:15:41,12 days 16:29:57,14 days 01:45:38,1.00000000000000000000,1.00000000000000000000,1,1.00000000000000000000,219.9,22.03,1,0,10:01:12,4 days 02:02:40,1.00000000000000000000,1,1,6.0000000000000000
244a120d690cd6525b6ada0973d9b07f,5541,SP,-23.5881343344394,-46.7409012850424,2018-04-28 16:37:31,2018,4,1,150.15,0,00:15:58,1 day 20:04:29,4 days 08:02:30,6 days 04:06:59,1.00000000000000000000,1.00000000000000000000,1,1.00000000000000000000,129.9,20.25,1,0,03:15:30,1 day 21:10:18,5.0000000000000000,1,1,2.0000000000000000
24f12460aad399ba18f4ed2c2fbab65d,13070,SP,-22.8980339059092,-47.0763782647873,2017-05-12 16:24:51,2017,5,1,82.73,0,00:10:30,5 days 22:59:47,5 days 21:02:21,11 days 20:02:08,1.00000000000000000000,1.00000000000000000000,1,1.00000000000000000000,69.9,12.83,1,0,11:33:01,2 days 02:21:05,1.00000000000000000000,18,1,19.0000000000000000
24fb2954f8c6cdb4b900ed8db6dc88e2,60455,CE,-3.74030694087947,-38.5645179708581,2017-06-01 07:48:03,2017,6,2,223.81,0,00:16:42,2 days 10:07:02.5,20 days 24:09:35,23 days 10:16:37.5,1.5000000000000000,1.00000000000000000000,2,1.5000000000000000,54.5966666666667,19.42,0,0,-3 days -06:47:50.5,1 day 09:34:44,3.0000000000000000,1,2,1.5000000000000000
